id,title,description,availability,condition,price,link,image_link,brand,additional_image_link
19839,NISSAN KICKS ADVANCE 2023,84.000 km · Motor 1.6 · AUTOMATICO · Flex · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,105900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/kicks-advance-2023-jbr-xx53-19839,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/21052026KICKS%20ADVANCE%20JBR1C53CAPA.png,NISSAN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/21052026KICKS%20ADVANCE%20JBR1C53CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/21052026KICKS%20ADVANCE%20JBR1C53CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/21052026KICKS%20ADVANCE%20JBR1C531.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/21052026KICKS%20ADVANCE%20JBR1C537.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/21052026KICKS%20ADVANCE%20JBR1C538.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/21052026KICKS%20ADVANCE%20JBR1C5310.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/21052026KICKS%20ADVANCE%20JBR1C539.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/21052026KICKS%20ADVANCE%20JBR1C534.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/21052026KICKS%20ADVANCE%20JBR1C536.jpg"
19901,CHEVROLET TRACKER PREMIER TURBO 2021,100.429 km · Motor 1.2 · AUTOMATICO · Flex · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,105900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/tracker-premier-turbo-2021-jaj-xx26-19901,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/10072026tracker%20premiere%20JAJ6H26CAPA.png,CHEVROLET,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/10072026tracker%20premiere%20JAJ6H26CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026tracker%20premiere%20JAJ6H26CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026tracker%20premiere%20JAJ6H2613.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026tracker%20premiere%20JAJ6H262.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026tracker%20premiere%20JAJ6H264.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026tracker%20premiere%20JAJ6H265.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026tracker%20premiere%20JAJ6H263.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026tracker%20premiere%20JAJ6H266.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026tracker%20premiere%20JAJ6H2611.jpg"
19848,VOLKSWAGEN NIVUS HIGHLINE TURBO 2021,88.000 km · Motor 1.0 · AUTOMATICO · Flex · Cor VERMELHA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,106900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/nivus-highline-turbo-2021-jao-xx32-19848,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/06062026NIVUS%20HIGHLINE%20JAO0J32CAPA.png,VOLKSWAGEN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/06062026NIVUS%20HIGHLINE%20JAO0J32CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/06062026NIVUS%20HIGHLINE%20JAO0J32CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/06062026NIVUS%20HIGHLINE%20JAO0J3210.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/06062026NIVUS%20HIGHLINE%20JAO0J3211.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/06062026NIVUS%20HIGHLINE%20JAO0J322.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/06062026NIVUS%20HIGHLINE%20JAO0J323.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/06062026NIVUS%20HIGHLINE%20JAO0J3212.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/06062026NIVUS%20HIGHLINE%20JAO0J321.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/06062026NIVUS%20HIGHLINE%20JAO0J328.jpg"
19688,HONDA CITY EXL 2023,53.000 km · Motor 1.5 · AUTOMATICO · Flex · Cor PRETA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,109900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/city-exl-2023-jbp-xx03-19688,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/10032026CITY%20EXL%20JBP5C03CAPA.png,HONDA,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/10032026CITY%20EXL%20JBP5C03CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10032026CITY%20EXL%20JBP5C03CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10032026CITY%20EXL%20JBP5C035.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10032026CITY%20EXL%20JBP5C036.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10032026CITY%20EXL%20JBP5C037.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10032026CITY%20EXL%20JBP5C039.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10032026CITY%20EXL%20JBP5C038.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10032026CITY%20EXL%20JBP5C0310.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10032026CITY%20EXL%20JBP5C0311.jpg"
19602,NISSAN VERSA EXCLUSIVE 2024,65.700 km · Motor 1.6 · AUTOMATICO · Flex · Cor BRANCA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,109900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/versa-exclusive-2024-jcg-xx72-19602,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/20012026versa%20JCG6B72CAPA.png,NISSAN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/20012026versa%20JCG6B72CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026versa%20JCG6B72CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026versa%20JCG6B726.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026versa%20JCG6B727.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026versa%20JCG6B729.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026versa%20JCG6B7210.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026versa%20JCG6B728.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026versa%20JCG6B7211.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026versa%20JCG6B7212.jpg"
19690,CHEVROLET TRACKER PREMIER TURBO 2023,68.900 km · Motor 1.2 · AUTOMATICO · Flex · Cor AZUL. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,111900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/tracker-premier-turbo-2023-jbl-xx15-19690,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/17042026TRACKER%20PREMIERE2%20JBL4F15CAPA.png,CHEVROLET,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/17042026TRACKER%20PREMIERE2%20JBL4F15CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17042026TRACKER%20PREMIERE2%20JBL4F15CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17042026TRACKER%20PREMIERE2%20JBL4F155.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17042026TRACKER%20PREMIERE2%20JBL4F156.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17042026TRACKER%20PREMIERE2%20JBL4F157.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17042026TRACKER%20PREMIERE2%20JBL4F159.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17042026TRACKER%20PREMIERE2%20JBL4F158.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17042026TRACKER%20PREMIERE2%20JBL4F1510.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17042026TRACKER%20PREMIERE2%20JBL4F154.jpg"
19908,VOLKSWAGEN JETTA R LINE TURBO 2019,69.855 km · Motor 1.4 · AUTOMATICO · Flex · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,112900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/jetta-r-line-turbo-2019-izn-xx14-19908,https://www.netcarmultimarcas.com.br/imagens/banner/271_172032271_143360A38D92F5-9A8B-4A5F-AD68-C6CA164ED9F7-4.png,VOLKSWAGEN,
19750,VOLKSWAGEN T CROSS HIGHLINE TURBO 2021,92.800 km · Motor 1.4 · AUTOMATICO · Flex · Cor PRETA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,115900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/t-cross-highline-turbo-2021-jan-xx57-19750,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/18042026T%20CROSS%20HIGHLINE%20JAN6C57CAPA.png,VOLKSWAGEN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/18042026T%20CROSS%20HIGHLINE%20JAN6C57CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18042026T%20CROSS%20HIGHLINE%20JAN6C57CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18042026T%20CROSS%20HIGHLINE%20JAN6C577.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18042026T%20CROSS%20HIGHLINE%20JAN6C578.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18042026T%20CROSS%20HIGHLINE%20JAN6C5710.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18042026T%20CROSS%20HIGHLINE%20JAN6C5711.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18042026T%20CROSS%20HIGHLINE%20JAN6C579.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18042026T%20CROSS%20HIGHLINE%20JAN6C5713.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18042026T%20CROSS%20HIGHLINE%20JAN6C574.jpg"
19812,VOLKSWAGEN T CROSS HIGHLINE TURBO 2021,100.000 km · Motor 1.4 · AUTOMATICO · Flex · Cor VERMELHA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,115900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/t-cross-highline-turbo-2021-jal-xx22-19812,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/18052026T%20CROSS%20HIGHLINE%20JAL6E22CAPA.png,VOLKSWAGEN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/18052026T%20CROSS%20HIGHLINE%20JAL6E22CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18052026T%20CROSS%20HIGHLINE%20JAL6E22CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18052026T%20CROSS%20HIGHLINE%20JAL6E229.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18052026T%20CROSS%20HIGHLINE%20JAL6E2210.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18052026T%20CROSS%20HIGHLINE%20JAL6E2211.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18052026T%20CROSS%20HIGHLINE%20JAL6E2213.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18052026T%20CROSS%20HIGHLINE%20JAL6E2212.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18052026T%20CROSS%20HIGHLINE%20JAL6E228.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18052026T%20CROSS%20HIGHLINE%20JAL6E223.jpg"
19823,CHERY TIGGO 5X PRO TURBO 2023,43.500 km · Motor 1.5 · AUTOMATICO · Flex · Cor PRETA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,115900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/tiggo-5x-pro-turbo-2023-jbs-xx73-19823,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/22052026TIGGO%205X%20JBS5C73CAPA.png,CHERY,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/22052026TIGGO%205X%20JBS5C73CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/22052026TIGGO%205X%20JBS5C73CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/22052026TIGGO%205X%20JBS5C731.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/22052026TIGGO%205X%20JBS5C732.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/22052026TIGGO%205X%20JBS5C734.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/22052026TIGGO%205X%20JBS5C735.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/22052026TIGGO%205X%20JBS5C733.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/22052026TIGGO%205X%20JBS5C7311.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/22052026TIGGO%205X%20JBS5C738.jpg"
19810,CHERY TIGGO 5X SPORT TURBO 2025,29.500 km · Motor 1.5 · AUTOMATICO · Flex · Cor PRETA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,115900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/tiggo-5x-sport-turbo-2025-jco-xx91-19810,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/20052026tiggo%205x%20jco3j91CAPA.png,CHERY,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/20052026tiggo%205x%20jco3j91CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20052026tiggo%205x%20jco3j91CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20052026tiggo%205x%20jco3j912.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20052026tiggo%205x%20jco3j913.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20052026tiggo%205x%20jco3j914.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20052026tiggo%205x%20jco3j916.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20052026tiggo%205x%20jco3j915.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20052026tiggo%205x%20jco3j9113.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20052026tiggo%205x%20jco3j9112.jpg"
0,HYUNDAI TUCSON GLS TURBO 2021,79.310 km · Motor 1.6 · GASOLINA · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,115900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/tucson-gls-turbo-2021-jaa-xx15-0,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/04072026TUCSON%20JAA7G15CAPA.png,HYUNDAI,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/04072026TUCSON%20JAA7G15CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04072026TUCSON%20JAA7G15CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04072026TUCSON%20JAA7G157.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04072026TUCSON%20JAA7G158.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04072026TUCSON%20JAA7G1510.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04072026TUCSON%20JAA7G1511.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04072026TUCSON%20JAA7G159.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04072026TUCSON%20JAA7G1512.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04072026TUCSON%20JAA7G156.jpg"
19815,VOLKSWAGEN NIVUS HIGHLINE TURBO 2024,64.500 km · Motor 1.0 · AUTOMATICO · Flex · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,121900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/nivus-highline-turbo-2024-jcj-xx54-19815,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/25052026NIVUS%20JCJ0G54CAPA.png,VOLKSWAGEN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/25052026NIVUS%20JCJ0G54CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/25052026NIVUS%20JCJ0G54CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/25052026NIVUS%20JCJ0G541.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/25052026NIVUS%20JCJ0G542.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/25052026NIVUS%20JCJ0G544.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/25052026NIVUS%20JCJ0G545.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/25052026NIVUS%20JCJ0G543.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/25052026NIVUS%20JCJ0G5410.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/25052026NIVUS%20JCJ0G5411.jpg"
19788,VOLKSWAGEN NIVUS HIGHLINE TURBO 2024,50.000 km · Motor 1.0 · AUTOMATICO · Flex · Cor PRETA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,121900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/nivus-highline-turbo-2024-jcv-xx24-19788,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/11052026NIVUS%20HIGHLINE%20JCV5E24CAPA.png,VOLKSWAGEN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/11052026NIVUS%20HIGHLINE%20JCV5E24CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/11052026NIVUS%20HIGHLINE%20JCV5E24CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/11052026NIVUS%20HIGHLINE%20JCV5E246.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/11052026NIVUS%20HIGHLINE%20JCV5E247.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/11052026NIVUS%20HIGHLINE%20JCV5E249.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/11052026NIVUS%20HIGHLINE%20JCV5E2410.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/11052026NIVUS%20HIGHLINE%20JCV5E248.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/11052026NIVUS%20HIGHLINE%20JCV5E2411.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/11052026NIVUS%20HIGHLINE%20JCV5E242.jpg"
19666,BMW X1 XDRIVE 25I SPORT TURBO 2017,94.000 km · Motor 2.0 · AUTOMATICO · Flex · Cor BRANCA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,121900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/x1-xdrive-25i-sport-turbo-2017-jcc-xx22-19666,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/16032026X1%20S%20DRIVE%20JCC1C22CAPA.png,BMW,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/16032026X1%20S%20DRIVE%20JCC1C22CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/16032026X1%20S%20DRIVE%20JCC1C22CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/16032026X1%20S%20DRIVE%20JCC1C2214.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/16032026X1%20S%20DRIVE%20JCC1C222.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/16032026X1%20S%20DRIVE%20JCC1C223.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/16032026X1%20S%20DRIVE%20JCC1C225.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/16032026X1%20S%20DRIVE%20JCC1C224.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/16032026X1%20S%20DRIVE%20JCC1C226.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/16032026X1%20S%20DRIVE%20JCC1C227.jpg"
